Particle Photoelectic H2Form H2Pumping H2Photodis CIPhotoion Cosmic-Rays Turbulence Chemistry Gas-Grain Coulomb Total 
363 6.10913E-17 9.17765E-19 1.14567E-17 2.44826E-19 3.23426E-21 1.18600E-28 2.21359E-23 2.15701E-24 -1.04685E-18 0.00000E+00 7.26669E-17
364 6.10893E-17 9.17938E-19 1.14588E-17 2.44873E-19 3.23444E-21 1.18682E-28 2.21359E-23 2.15624E-24 -1.04671E-18 0.00000E+00 7.26674E-17
365 6.10873E-17 9.18112E-19 1.14609E-17 2.44919E-19 3.23461E-21 1.18765E-28 2.21359E-23 2.15547E-24 -1.04656E-18 0.00000E+00 7.26680E-17
366 6.10853E-17 9.18285E-19 1.14630E-17 2.44965E-19 3.23478E-21 1.18848E-28 2.21359E-23 2.15470E-24 -1.04642E-18 0.00000E+00 7.26685E-17
367 6.10834E-17 9.18459E-19 1.14651E-17 2.45012E-19 3.23496E-21 1.18931E-28 2.21359E-23 2.15394E-24 -1.04627E-18 0.00000E+00 7.26690E-17
368 6.10814E-17 9.18633E-19 1.14673E-17 2.45058E-19 3.23513E-21 1.19013E-28 2.21359E-23 2.15317E-24 -1.04613E-18 0.00000E+00 7.26695E-17
369 6.10794E-17 9.18807E-19 1.14694E-17 2.45104E-19 3.23531E-21 1.19096E-28 2.21359E-23 2.15240E-24 -1.04599E-18 0.00000E+00 7.26700E-17
370 6.10774E-17 9.18980E-19 1.14715E-17 2.45151E-19 3.23548E-21 1.19179E-28 2.21359E-23 2.15164E-24 -1.04584E-18 0.00000E+00 7.26705E-17
371 6.10754E-17 9.19154E-19 1.14737E-17 2.45197E-19 3.23565E-21 1.19263E-28 2.21359E-23 2.15087E-24 -1.04570E-18 0.00000E+00 7.26710E-17
372 6.10734E-17 9.19328E-19 1.14758E-17 2.45243E-19 3.23583E-21 1.19346E-28 2.21359E-23 2.15011E-24 -1.04555E-18 0.00000E+00 7.26715E-17
373 6.10714E-17 9.19502E-19 1.14779E-17 2.45290E-19 3.23600E-21 1.19429E-28 2.21359E-23 2.14934E-24 -1.04541E-18 0.00000E+00 7.26720E-17
374 6.10694E-17 9.19675E-19 1.14800E-17 2.45336E-19 3.23618E-21 1.19512E-28 2.21359E-23 2.14858E-24 -1.04527E-18 0.00000E+00 7.26725E-17
375 6.10675E-17 9.19849E-19 1.14822E-17 2.45382E-19 3.23635E-21 1.19596E-28 2.21359E-23 2.14781E-24 -1.04512E-18 0.00000E+00 7.26730E-17
376 6.10655E-17 9.20023E-19 1.14843E-17 2.45429E-19 3.23652E-21 1.19679E-28 2.21359E-23 2.14705E-24 -1.04498E-18 0.00000E+00 7.26735E-17
377 6.10635E-17 9.20197E-19 1.14864E-17 2.45475E-19 3.23670E-21 1.19763E-28 2.21359E-23 2.14628E-24 -1.04483E-18 0.00000E+00 7.26740E-17
378 6.10615E-17 9.20371E-19 1.14885E-17 2.45522E-19 3.23687E-21 1.19846E-28 2.21359E-23 2.14552E-24 -1.04469E-18 0.00000E+00 7.26745E-17
379 6.10595E-17 9.20545E-19 1.14907E-17 2.45568E-19 3.23705E-21 1.19930E-28 2.21359E-23 2.14476E-24 -1.04455E-18 0.00000E+00 7.26750E-17
380 6.10575E-17 9.20719E-19 1.14928E-17 2.45614E-19 3.23722E-21 1.20014E-28 2.21359E-23 2.14399E-24 -1.04440E-18 0.00000E+00 7.26755E-17
381 6.10555E-17 9.20893E-19 1.14949E-17 2.45661E-19 3.23740E-21 1.20098E-28 2.21359E-23 2.14323E-24 -1.04426E-18 0.00000E+00 7.26760E-17
382 6.10535E-17 9.21067E-19 1.14971E-17 2.45707E-19 3.23757E-21 1.20182E-28 2.21359E-23 2.14247E-24 -1.04411E-18 0.00000E+00 7.26765E-17
383 6.10516E-17 9.21242E-19 1.14992E-17 2.45754E-19 3.23774E-21 1.20266E-28 2.21359E-23 2.14171E-24 -1.04397E-18 0.00000E+00 7.26770E-17
384 6.10496E-17 9.21416E-19 1.15013E-17 2.45800E-19 3.23792E-21 1.20350E-28 2.21359E-23 2.14095E-24 -1.04383E-18 0.00000E+00 7.26775E-17
385 6.10476E-17 9.21590E-19 1.15035E-17 2.45847E-19 3.23809E-21 1.20434E-28 2.21359E-23 2.14018E-24 -1.04368E-18 0.00000E+00 7.26781E-17
386 6.10456E-17 9.21764E-19 1.15056E-17 2.45893E-19 3.23827E-21 1.20518E-28 2.21359E-23 2.13942E-24 -1.04354E-18 0.00000E+00 7.26786E-17
387 6.10436E-17 9.21938E-19 1.15077E-17 2.45939E-19 3.23844E-21 1.20602E-28 2.21359E-23 2.13866E-24 -1.04340E-18 0.00000E+00 7.26791E-17
388 6.10416E-17 9.22113E-19 1.15099E-17 2.45986E-19 3.23862E-21 1.20687E-28 2.21359E-23 2.13790E-24 -1.04325E-18 0.00000E+00 7.26796E-17
389 6.10396E-17 9.22287E-19 1.15120E-17 2.46032E-19 3.23879E-21 1.20771E-28 2.21359E-23 2.13714E-24 -1.04311E-18 0.00000E+00 7.26801E-17
390 6.10376E-17 9.22461E-19 1.15141E-17 2.46079E-19 3.23896E-21 1.20856E-28 2.21359E-23 2.13638E-24 -1.04296E-18 0.00000E+00 7.26806E-17
391 6.10356E-17 9.22636E-19 1.15163E-17 2.46125E-19 3.23914E-21 1.20940E-28 2.21359E-23 2.13562E-24 -1.04282E-18 0.00000E+00 7.26811E-17
392 6.10337E-17 9.22810E-19 1.15184E-17 2.46172E-19 3.23931E-21 1.21025E-28 2.21359E-23 2.13486E-24 -1.04268E-18 0.00000E+00 7.26816E-17
393 6.10317E-17 9.22985E-19 1.15205E-17 2.46218E-19 3.23949E-21 1.21110E-28 2.21359E-23 2.13410E-24 -1.04253E-18 0.00000E+00 7.26821E-17
394 6.10297E-17 9.23159E-19 1.15227E-17 2.46265E-19 3.23966E-21 1.21195E-28 2.21359E-23 2.13334E-24 -1.04239E-18 0.00000E+00 7.26826E-17
395 6.10277E-17 9.23334E-19 1.15248E-17 2.46312E-19 3.23984E-21 1.21279E-28 2.21359E-23 2.13258E-24 -1.04225E-18 0.00000E+00 7.26831E-17
396 6.10257E-17 9.23508E-19 1.15269E-17 2.46358E-19 3.24001E-21 1.21364E-28 2.21359E-23 2.13182E-24 -1.04210E-18 0.00000E+00 7.26837E-17
397 6.10237E-17 9.23683E-19 1.15291E-17 2.46405E-19 3.24019E-21 1.21449E-28 2.21359E-23 2.13107E-24 -1.04196E-18 0.00000E+00 7.26842E-17
398 6.10217E-17 9.23857E-19 1.15312E-17 2.46451E-19 3.24036E-21 1.21535E-28 2.21359E-23 2.13031E-24 -1.04182E-18 0.00000E+00 7.26847E-17
399 6.10197E-17 9.24032E-19 1.15333E-17 2.46498E-19 3.24053E-21 1.21620E-28 2.21359E-23 2.12955E-24 -1.04167E-18 0.00000E+00 7.26852E-17
400 6.10177E-17 9.24207E-19 1.15355E-17 2.46544E-19 3.24071E-21 1.21705E-28 2.21359E-23 2.12879E-24 -1.04153E-18 0.00000E+00 7.26857E-17
401 6.10157E-17 9.24381E-19 1.15376E-17 2.46591E-19 3.24088E-21 1.21790E-28 2.21359E-23 2.12804E-24 -1.04139E-18 0.00000E+00 7.26862E-17
402 6.10138E-17 9.24556E-19 1.15398E-17 2.46638E-19 3.24106E-21 1.21876E-28 2.21359E-23 2.12728E-24 -1.04124E-18 0.00000E+00 7.26867E-17
403 6.09487E-17 9.22007E-19 1.15086E-17 2.45950E-19 3.23643E-21 1.21598E-28 2.21359E-23 2.14104E-24 -1.04494E-18 0.00000E+00 7.25836E-17
404 6.09468E-17 9.22181E-19 1.15108E-17 2.45997E-19 3.23660E-21 1.21684E-28 2.21359E-23 2.14028E-24 -1.04480E-18 0.00000E+00 7.25842E-17
405 6.09448E-17 9.22356E-19 1.15129E-17 2.46043E-19 3.23678E-21 1.21769E-28 2.21359E-23 2.13952E-24 -1.04465E-18 0.00000E+00 7.25847E-17
406 6.09428E-17 9.22530E-19 1.15150E-17 2.46090E-19 3.23695E-21 1.21854E-28 2.21359E-23 2.13875E-24 -1.04451E-18 0.00000E+00 7.25852E-17
407 6.09408E-17 9.22704E-19 1.15172E-17 2.46136E-19 3.23713E-21 1.21940E-28 2.21359E-23 2.13799E-24 -1.04436E-18 0.00000E+00 7.25857E-17
408 6.09388E-17 9.22879E-19 1.15193E-17 2.46183E-19 3.23730E-21 1.22025E-28 2.21359E-23 2.13723E-24 -1.04422E-18 0.00000E+00 7.25862E-17
409 6.09368E-17 9.23053E-19 1.15214E-17 2.46229E-19 3.23748E-21 1.22111E-28 2.21359E-23 2.13647E-24 -1.04408E-18 0.00000E+00 7.25867E-17
410 6.09348E-17 9.23228E-19 1.15236E-17 2.46276E-19 3.23765E-21 1.22197E-28 2.21359E-23 2.13571E-24 -1.04393E-18 0.00000E+00 7.25872E-17
411 6.09329E-17 9.23403E-19 1.15257E-17 2.46322E-19 3.23782E-21 1.22283E-28 2.21359E-23 2.13496E-24 -1.04379E-18 0.00000E+00 7.25878E-17
412 6.09309E-17 9.23577E-19 1.15278E-17 2.46369E-19 3.23800E-21 1.22369E-28 2.21359E-23 2.13420E-24 -1.04365E-18 0.00000E+00 7.25883E-17
413 6.09289E-17 9.23752E-19 1.15300E-17 2.46415E-19 3.23817E-21 1.22454E-28 2.21359E-23 2.13344E-24 -1.04350E-18 0.00000E+00 7.25888E-17
414 6.09269E-17 9.23927E-19 1.15321E-17 2.46462E-19 3.23835E-21 1.22541E-28 2.21359E-23 2.13268E-24 -1.04336E-18 0.00000E+00 7.25893E-17
415 6.09249E-17 9.24101E-19 1.15343E-17 2.46509E-19 3.23852E-21 1.22627E-28 2.21359E-23 2.13192E-24 -1.04321E-18 0.00000E+00 7.25898E-17
416 6.09229E-17 9.24276E-19 1.15364E-17 2.46555E-19 3.23870E-21 1.22713E-28 2.21359E-23 2.13116E-24 -1.04307E-18 0.00000E+00 7.25903E-17
417 6.09209E-17 9.24451E-19 1.15385E-17 2.46602E-19 3.23887E-21 1.22799E-28 2.21359E-23 2.13041E-24 -1.04293E-18 0.00000E+00 7.25908E-17
418 6.09189E-17 9.24626E-19 1.15407E-17 2.46648E-19 3.23905E-21 1.22885E-28 2.21359E-23 2.12965E-24 -1.04278E-18 0.00000E+00 7.25914E-17
419 6.09170E-17 9.24800E-19 1.15428E-17 2.46695E-19 3.23922E-21 1.22972E-28 2.21359E-23 2.12889E-24 -1.04264E-18 0.00000E+00 7.25919E-17
420 6.09150E-17 9.24975E-19 1.15449E-17 2.46742E-19 3.23939E-21 1.23058E-28 2.21359E-23 2.12813E-24 -1.04250E-18 0.00000E+00 7.25924E-17
421 6.09130E-17 9.25150E-19 1.15471E-17 2.46788E-19 3.23957E-21 1.23145E-28 2.21359E-23 2.12738E-24 -1.04235E-18 0.00000E+00 7.25929E-17
422 6.09110E-17 9.25325E-19 1.15492E-17 2.46835E-19 3.23974E-21 1.23232E-28 2.21359E-23 2.12662E-24 -1.04221E-18 0.00000E+00 7.25934E-17
423 6.09090E-17 9.25500E-19 1.15514E-17 2.46882E-19 3.23992E-21 1.23318E-28 2.21359E-23 2.12587E-24 -1.04207E-18 0.00000E+00 7.25939E-17
424 6.09070E-17 9.25675E-19 1.15535E-17 2.46928E-19 3.24009E-21 1.23405E-28 2.21359E-23 2.12511E-24 -1.04192E-18 0.00000E+00 7.25945E-17
425 6.09050E-17 9.25850E-19 1.15557E-17 2.46975E-19 3.24027E-21 1.23492E-28 2.21359E-23 2.12436E-24 -1.04178E-18 0.00000E+00 7.25950E-17
426 6.09030E-17 9.26025E-19 1.15578E-17 2.47022E-19 3.24044E-21 1.23579E-28 2.21359E-23 2.12360E-24 -1.04164E-18 0.00000E+00 7.25955E-17
427 6.09010E-17 9.26200E-19 1.15599E-17 2.47068E-19 3.24062E-21 1.23666E-28 2.21359E-23 2.12285E-24 -1.04149E-18 0.00000E+00 7.25960E-17
428 6.08991E-17 9.26375E-19 1.15621E-17 2.47115E-19 3.24079E-21 1.23753E-28 2.21359E-23 2.12209E-24 -1.04135E-18 0.00000E+00 7.25965E-17
429 6.08971E-17 9.26550E-19 1.15642E-17 2.47162E-19 3.24097E-21 1.23840E-28 2.21359E-23 2.12134E-24 -1.04121E-18 0.00000E+00 7.25971E-17
430 6.08951E-17 9.26726E-19 1.15664E-17 2.47209E-19 3.24114E-21 1.23927E-28 2.21359E-23 2.12058E-24 -1.04106E-18 0.00000E+00 7.25976E-17
431 6.08931E-17 9.26901E-19 1.15685E-17 2.47255E-19 3.24132E-21 1.24015E-28 2.21359E-23 2.11983E-24 -1.04092E-18 0.00000E+00 7.25981E-17
432 6.08911E-17 9.27076E-19 1.15707E-17 2.47302E-19 3.24149E-21 1.24102E-28 2.21359E-23 2.11908E-24 -1.04078E-18 0.00000E+00 7.25986E-17
433 6.08891E-17 9.27251E-19 1.15728E-17 2.47349E-19 3.24167E-21 1.24190E-28 2.21359E-23 2.11832E-24 -1.04063E-18 0.00000E+00 7.25991E-17
434 6.08871E-17 9.27427E-19 1.15749E-17 2.47396E-19 3.24184E-21 1.24277E-28 2.21359E-23 2.11757E-24 -1.04049E-18 0.00000E+00 7.25997E-17
435 6.08851E-17 9.27602E-19 1.15771E-17 2.47442E-19 3.24201E-21 1.24365E-28 2.21359E-23 2.11682E-24 -1.04035E-18 0.00000E+00 7.26002E-17
436 6.08831E-17 9.27777E-19 1.15792E-17 2.47489E-19 3.24219E-21 1.24453E-28 2.21359E-23 2.11607E-24 -1.04020E-18 0.00000E+00 7.26007E-17
437 6.08811E-17 9.27953E-19 1.15814E-17 2.47536E-19 3.24236E-21 1.24541E-28 2.21359E-23 2.11531E-24 -1.04006E-18 0.00000E+00 7.26012E-17
438 6.08792E-17 9.28128E-19 1.15835E-17 2.47583E-19 3.24254E-21 1.24628E-28 2.21359E-23 2.11456E-24 -1.03992E-18 0.00000E+00 7.26017E-17
439 6.08772E-17 9.28304E-19 1.15857E-17 2.47629E-19 3.24271E-21 1.24716E-28 2.21359E-23 2.11381E-24 -1.03977E-18 0.00000E+00 7.26023E-17
440 6.08752E-17 9.28479E-19 1.15878E-17 2.47676E-19 3.24289E-21 1.24804E-28 2.21359E-23 2.11306E-24 -1.03963E-18 0.00000E+00 7.26028E-17
441 6.08732E-17 9.28655E-19 1.15900E-17 2.47723E-19 3.24306E-21 1.24893E-28 2.21359E-23 2.11231E-24 -1.03949E-18 0.00000E+00 7.26033E-17
442 6.08712E-17 9.28830E-19 1.15921E-17 2.47770E-19 3.24324E-21 1.24981E-28 2.21359E-23 2.11156E-24 -1.03934E-18 0.00000E+00 7.26038E-17
443 6.08692E-17 9.29006E-19 1.15943E-17 2.47817E-19 3.24341E-21 1.25069E-28 2.21359E-23 2.11081E-24 -1.03920E-18 0.00000E+00 7.26044E-17
444 6.08672E-17 9.29181E-19 1.15964E-17 2.47864E-19 3.24359E-21 1.25157E-28 2.21359E-23 2.11006E-24 -1.03906E-18 0.00000E+00 7.26049E-17
445 6.08652E-17 9.29357E-19 1.15986E-17 2.47910E-19 3.24376E-21 1.25246E-28 2.21359E-23 2.10931E-24 -1.03891E-18 0.00000E+00 7.26054E-17
446 6.08632E-17 9.29533E-19 1.16007E-17 2.47957E-19 3.24394E-21 1.25334E-28 2.21359E-23 2.10856E-24 -1.03877E-18 0.00000E+00 7.26059E-17
447 6.08612E-17 9.29708E-19 1.16029E-17 2.48004E-19 3.24411E-21 1.25423E-28 2.21359E-23 2.10781E-24 -1.03863E-18 0.00000E+00 7.26064E-17
448 6.08592E-17 9.29884E-19 1.16050E-17 2.48051E-19 3.24429E-21 1.25512E-28 2.21359E-23 2.10706E-24 -1.03849E-18 0.00000E+00 7.26070E-17
449 6.08572E-17 9.30060E-19 1.16072E-17 2.48098E-19 3.24446E-21 1.25601E-28 2.21359E-23 2.10631E-24 -1.03834E-18 0.00000E+00 7.26075E-17
450 6.08553E-17 9.30236E-19 1.16093E-17 2.48145E-19 3.24464E-21 1.25689E-28 2.21359E-23 2.10556E-24 -1.03820E-18 0.00000E+00 7.26080E-17
451 6.08533E-17 9.30411E-19 1.16115E-17 2.48192E-19 3.24481E-21 1.25778E-28 2.21359E-23 2.10482E-24 -1.03806E-18 0.00000E+00 7.26085E-17
452 6.08513E-17 9.30587E-19 1.16136E-17 2.48239E-19 3.24499E-21 1.25867E-28 2.21359E-23 2.10407E-24 -1.03791E-18 0.00000E+00 7.26091E-17
453 6.07688E-17 9.29611E-19 1.16024E-17 2.47985E-19 3.24194E-21 1.26393E-28 2.21359E-23 2.11090E-24 -1.04030E-18 0.00000E+00 7.25118E-17
454 6.07489E-17 9.31370E-19 1.16240E-17 2.48454E-19 3.24369E-21 1.27292E-28 2.21359E-23 2.10341E-24 -1.03887E-18 0.00000E+00 7.25171E-17
455 6.07290E-17 9.33133E-19 1.16455E-17 2.48924E-19 3.24544E-21 1.28200E-28 2.21359E-23 2.09596E-24 -1.03744E-18 0.00000E+00 7.25224E-17
456 6.07091E-17 9.34898E-19 1.16671E-17 2.49395E-19 3.24720E-21 1.29116E-28 2.21359E-23 2.08853E-24 -1.03601E-18 0.00000E+00 7.25277E-17
457 6.06891E-17 9.36667E-19 1.16887E-17 2.49867E-19 3.24895E-21 1.30040E-28 2.21359E-23 2.08113E-24 -1.03459E-18 0.00000E+00 7.25331E-17
458 6.06071E-17 9.35693E-19 1.16772E-17 2.49606E-19 3.24591E-21 1.30589E-28 2.21359E-23 2.08786E-24 -1.03695E-18 0.00000E+00 7.24359E-17
459 6.05872E-17 9.37464E-19 1.16989E-17 2.50078E-19 3.24767E-21 1.31527E-28 2.21359E-23 2.08047E-24 -1.03553E-18 0.00000E+00 7.24414E-17
460 6.05673E-17 9.39237E-19 1.17206E-17 2.50551E-19 3.24942E-21 1.32473E-28 2.21359E-23 2.07311E-24 -1.03410E-18 0.00000E+00 7.24468E-17
461 6.05473E-17 9.41014E-19 1.17423E-17 2.51025E-19 3.25118E-21 1.33428E-28 2.21359E-23 2.06577E-24 -1.03268E-18 0.00000E+00 7.24523E-17
462 6.05274E-17 9.42794E-19 1.17641E-17 2.51500E-19 3.25294E-21 1.34393E-28 2.21359E-23 2.05846E-24 -1.03126E-18 0.00000E+00 7.24577E-17
463 6.04458E-17 9.41824E-19 1.17527E-17 2.51242E-19 3.24991E-21 1.34971E-28 2.21359E-23 2.06510E-24 -1.03361E-18 0.00000E+00 7.23612E-17
464 6.04259E-17 9.43606E-19 1.17745E-17 2.51717E-19 3.25167E-21 1.35950E-28 2.21359E-23 2.05780E-24 -1.03219E-18 0.00000E+00 7.23667E-17
465 6.04059E-17 9.45391E-19 1.17963E-17 2.52193E-19 3.25343E-21 1.36938E-28 2.21359E-23 2.05052E-24 -1.03077E-18 0.00000E+00 7.23723E-17
466 6.03859E-17 9.47179E-19 1.18182E-17 2.52670E-19 3.25519E-21 1.37935E-28 2.21359E-23 2.04328E-24 -1.02935E-18 0.00000E+00 7.23779E-17
467 6.03366E-17 9.47646E-19 1.18241E-17 2.52794E-19 3.25466E-21 1.38747E-28 2.21359E-23 2.04267E-24 -1.02974E-18 0.00000E+00 7.23346E-17
468 6.02848E-17 9.48003E-19 1.18233E-17 2.52775E-19 3.25392E-21 1.39487E-28 2.21359E-23 2.04258E-24 -1.03027E-18 0.00000E+00 7.22819E-17
469 6.02648E-17 9.49797E-19 1.18452E-17 2.53253E-19 3.25568E-21 1.40508E-28 2.21359E-23 2.03537E-24 -1.02885E-18 0.00000E+00 7.22875E-17
470 6.02449E-17 9.51593E-19 1.18672E-17 2.53732E-19 3.25745E-21 1.41539E-28 2.21359E-23 2.02818E-24 -1.02744E-18 0.00000E+00 7.22932E-17
471 6.02249E-17 9.53393E-19 1.18892E-17 2.54211E-19 3.25921E-21 1.42580E-28 2.21359E-23 2.02102E-24 -1.02603E-18 0.00000E+00 7.22989E-17
472 6.02049E-17 9.55196E-19 1.19112E-17 2.54692E-19 3.26098E-21 1.43631E-28 2.21359E-23 2.01389E-24 -1.02462E-18 0.00000E+00 7.23047E-17
473 6.01242E-17 9.54232E-19 1.19053E-17 2.54552E-19 3.25799E-21 1.44339E-28 2.21359E-23 2.02040E-24 -1.02693E-18 0.00000E+00 7.22146E-17
474 6.01042E-17 9.56037E-19 1.19274E-17 2.55033E-19 3.25976E-21 1.45407E-28 2.21359E-23 2.01327E-24 -1.02552E-18 0.00000E+00 7.22204E-17
475 6.00842E-17 9.57845E-19 1.19495E-17 2.55516E-19 3.26153E-21 1.46485E-28 2.21359E-23 2.00618E-24 -1.02411E-18 0.00000E+00 7.22263E-17
476 6.00642E-17 9.59657E-19 1.19717E-17 2.55999E-19 3.26330E-21 1.47574E-28 2.21359E-23 1.99910E-24 -1.02270E-18 0.00000E+00 7.22321E-17
477 5.99839E-17 9.58696E-19 1.19605E-17 2.55745E-19 3.26030E-21 1.48245E-28 2.21359E-23 2.00552E-24 -1.02500E-18 0.00000E+00 7.21370E-17
478 5.99639E-17 9.60509E-19 1.19826E-17 2.56229E-19 3.26208E-21 1.49351E-28 2.21359E-23 1.99845E-24 -1.02359E-18 0.00000E+00 7.21430E-17
479 5.99439E-17 9.62326E-19 1.20048E-17 2.56713E-19 3.26385E-21 1.50468E-28 2.21359E-23 1.99142E-24 -1.02219E-18 0.00000E+00 7.21489E-17
480 5.99239E-17 9.64146E-19 1.20271E-17 2.57198E-19 3.26562E-21 1.51596E-28 2.21359E-23 1.98441E-24 -1.02078E-18 0.00000E+00 7.21549E-17
481 5.99039E-17 9.65970E-19 1.20494E-17 2.57685E-19 3.26740E-21 1.52735E-28 2.21359E-23 1.97742E-24 -1.01938E-18 0.00000E+00 7.21608E-17
482 5.98839E-17 9.67796E-19 1.20717E-17 2.58172E-19 3.26917E-21 1.53885E-28 2.21359E-23 1.97047E-24 -1.01798E-18 0.00000E+00 7.21669E-17
483 5.98040E-17 9.66837E-19 1.20603E-17 2.57913E-19 3.26619E-21 1.54598E-28 2.21359E-23 1.97678E-24 -1.02026E-18 0.00000E+00 7.20720E-17
484 5.97840E-17 9.68666E-19 1.20827E-17 2.58401E-19 3.26796E-21 1.55767E-28 2.21359E-23 1.96983E-24 -1.01886E-18 0.00000E+00 7.20781E-17
485 5.97639E-17 9.70498E-19 1.21050E-17 2.58889E-19 3.26974E-21 1.56948E-28 2.21359E-23 1.96291E-24 -1.01746E-18 0.00000E+00 7.20842E-17
486 5.97439E-17 9.72333E-19 1.21275E-17 2.59379E-19 3.27152E-21 1.58140E-28 2.21359E-23 1.95602E-24 -1.01606E-18 0.00000E+00 7.20903E-17
487 5.96644E-17 9.71377E-19 1.21165E-17 2.59129E-19 3.26855E-21 1.58890E-28 2.21359E-23 1.96227E-24 -1.01832E-18 0.00000E+00 7.19963E-17
488 5.96444E-17 9.73215E-19 1.21389E-17 2.59619E-19 3.27033E-21 1.60103E-28 2.21359E-23 1.95538E-24 -1.01693E-18 0.00000E+00 7.20025E-17
489 5.96243E-17 9.75055E-19 1.21614E-17 2.60110E-19 3.27211E-21 1.61327E-28 2.21359E-23 1.94852E-24 -1.01553E-18 0.00000E+00 7.20087E-17
490 5.96043E-17 9.76899E-19 1.21840E-17 2.60602E-19 3.27389E-21 1.62564E-28 2.21359E-23 1.94169E-24 -1.01414E-18 0.00000E+00 7.20150E-17
491 5.95843E-17 9.78746E-19 1.22066E-17 2.61095E-19 3.27568E-21 1.63814E-28 2.21359E-23 1.93488E-24 -1.01274E-18 0.00000E+00 7.20212E-17
492 5.95051E-17 9.77794E-19 1.21951E-17 2.60835E-19 3.27271E-21 1.64600E-28 2.21359E-23 1.94106E-24 -1.01499E-18 0.00000E+00 7.19272E-17
493 5.94851E-17 9.79643E-19 1.22177E-17 2.61328E-19 3.27449E-21 1.65870E-28 2.21359E-23 1.93426E-24 -1.01360E-18 0.00000E+00 7.19335E-17
494 5.94651E-17 9.81495E-19 1.22403E-17 2.61822E-19 3.27628E-21 1.67154E-28 2.21359E-23 1.92748E-24 -1.01221E-18 0.00000E+00 7.19398E-17
495 5.94450E-17 9.83351E-19 1.22630E-17 2.62317E-19 3.27807E-21 1.68451E-28 2.21359E-23 1.92074E-24 -1.01082E-18 0.00000E+00 7.19462E-17
496 5.93663E-17 9.82403E-19 1.22520E-17 2.62066E-19 3.27511E-21 1.69278E-28 2.21359E-23 1.92686E-24 -1.01305E-18 0.00000E+00 7.18529E-17
497 5.93462E-17 9.84260E-19 1.22747E-17 2.62561E-19 3.27690E-21 1.70597E-28 2.21359E-23 1.92012E-24 -1.01166E-18 0.00000E+00 7.18594E-17
498 5.93262E-17 9.86122E-19 1.22974E-17 2.63058E-19 3.27869E-21 1.71930E-28 2.21359E-23 1.91341E-24 -1.01027E-18 0.00000E+00 7.18658E-17
499 5.93061E-17 9.87986E-19 1.23202E-17 2.63555E-19 3.28048E-21 1.73277E-28 2.21359E-23 1.90672E-24 -1.00888E-18 0.00000E+00 7.18723E-17
500 5.92861E-17 9.89854E-19 1.23430E-17 2.64053E-19 3.28227E-21 1.74638E-28 2.21359E-23 1.90006E-24 -1.00750E-18 0.00000E+00 7.18788E-17
501 5.92077E-17 9.88908E-19 1.23318E-17 2.63798E-19 3.27933E-21 1.75512E-28 2.21359E-23 1.90611E-24 -1.00972E-18 0.00000E+00 7.17858E-17
502 5.91877E-17 9.90778E-19 1.23546E-17 2.64297E-19 3.28112E-21 1.76897E-28 2.21359E-23 1.89946E-24 -1.00833E-18 0.00000E+00 7.17924E-17
503 5.91676E-17 9.92651E-19 1.23775E-17 2.64797E-19 3.28292E-21 1.78297E-28 2.21359E-23 1.89283E-24 -1.00695E-18 0.00000E+00 7.17989E-17
504 5.91475E-17 9.94528E-19 1.24004E-17 2.65297E-19 3.28471E-21 1.79711E-28 2.21359E-23 1.88623E-24 -1.00556E-18 0.00000E+00 7.18055E-17
505 5.90695E-17 9.93586E-19 1.23887E-17 2.65031E-19 3.28178E-21 1.80618E-28 2.21359E-23 1.89223E-24 -1.00777E-18 0.00000E+00 7.17124E-17
506 5.90495E-17 9.95465E-19 1.24117E-17 2.65532E-19 3.28357E-21 1.82058E-28 2.21359E-23 1.88564E-24 -1.00638E-18 0.00000E+00 7.17191E-17
507 5.90294E-17 9.97347E-19 1.24346E-17 2.66034E-19 3.28537E-21 1.83513E-28 2.21359E-23 1.87907E-24 -1.00500E-18 0.00000E+00 7.17258E-17
508 5.90094E-17 9.99232E-19 1.24577E-17 2.66537E-19 3.28717E-21 1.84984E-28 2.21359E-23 1.87253E-24 -1.00363E-18 0.00000E+00 7.17325E-17
509 5.89893E-17 1.00112E-18 1.24807E-17 2.67040E-19 3.28897E-21 1.86472E-28 2.21359E-23 1.86602E-24 -1.00225E-18 0.00000E+00 7.17392E-17
510 5.89692E-17 1.00301E-18 1.25038E-17 2.67545E-19 3.29077E-21 1.87975E-28 2.21359E-23 1.85953E-24 -1.00087E-18 0.00000E+00 7.17460E-17
511 5.88916E-17 1.00207E-18 1.24935E-17 2.67309E-19 3.28785E-21 1.88970E-28 2.21359E-23 1.86545E-24 -1.00306E-18 0.00000E+00 7.16548E-17
512 5.88715E-17 1.00397E-18 1.25166E-17 2.67814E-19 3.28965E-21 1.90502E-28 2.21359E-23 1.85897E-24 -1.00168E-18 0.00000E+00 7.16616E-17
513 5.88514E-17 1.00586E-18 1.25398E-17 2.68320E-19 3.29145E-21 1.92050E-28 2.21359E-23 1.85252E-24 -1.00031E-18 0.00000E+00 7.16684E-17
514 5.87742E-17 1.00493E-18 1.25291E-17 2.68075E-19 3.28854E-21 1.93074E-28 2.21359E-23 1.85841E-24 -1.00248E-18 0.00000E+00 7.15771E-17
515 5.87541E-17 1.00683E-18 1.25523E-17 2.68582E-19 3.29034E-21 1.94651E-28 2.21359E-23 1.85196E-24 -1.00110E-18 0.00000E+00 7.15841E-17
